date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-06-14,16,13,0.0,14.5,5,31,12:53 AM,12:36 PM,03:10 AM,08:23 PM,11,13,15,13,32,13,81,0.0,1016,16,10,47,22,Gdynia
2020-06-15,15,13,0.0,11.5,3,23,01:06 AM,01:46 PM,03:10 AM,08:23 PM,11,13,14,13,19,72,85,0.0,1014,15,10,277,13,Gdynia
2020-06-16,18,14,0.0,10.7,4,16,01:19 AM,02:56 PM,03:10 AM,08:24 PM,13,15,16,15,11,80,83,1.1,1012,18,7,277,7,Gdynia
2020-06-17,19,13,0.0,14.5,5,8,01:32 AM,04:07 PM,03:10 AM,08:24 PM,12,16,16,16,13,6,78,0.0,1013,19,10,94,8,Gdynia
2020-06-18,17,14,0.0,13.7,4,1,01:48 AM,05:20 PM,03:10 AM,08:25 PM,14,16,16,16,29,52,88,0.6,1010,17,10,56,18,Gdynia
2020-06-19,21,18,0.0,14.5,5,0,02:08 AM,06:34 PM,03:10 AM,08:25 PM,17,20,20,20,19,37,86,0.2,1008,21,10,83,10,Gdynia
2020-06-20,21,18,0.0,13.0,5,0,02:34 AM,07:45 PM,03:10 AM,08:25 PM,17,19,20,19,19,66,85,5.2,1010,21,9,51,10,Gdynia
2020-06-21,20,17,0.0,11.5,4,0,03:10 AM,08:50 PM,03:10 AM,08:25 PM,17,18,18,18,26,73,90,12.9,1012,20,9,248,15,Gdynia
2020-06-22,19,9,0.0,12.2,4,7,03:59 AM,09:44 PM,03:10 AM,08:25 PM,14,16,16,16,34,58,85,0.3,1016,19,10,305,22,Gdynia
2020-06-23,17,12,0.0,12.2,4,14,05:01 AM,10:25 PM,03:11 AM,08:25 PM,13,15,15,15,31,46,85,1.5,1021,17,10,319,21,Gdynia
2020-06-24,19,14,0.0,14.5,5,22,06:15 AM,10:57 PM,03:11 AM,08:25 PM,14,17,17,17,29,17,81,0.0,1024,19,10,162,17,Gdynia
2020-06-25,21,16,0.0,14.5,6,29,07:37 AM,11:21 PM,03:11 AM,08:25 PM,15,19,20,19,25,18,79,0.0,1026,21,10,80,14,Gdynia
2020-06-26,23,17,0.0,14.5,5,37,09:01 AM,11:40 PM,03:12 AM,08:25 PM,16,20,21,20,29,28,79,1.0,1020,23,10,131,16,Gdynia
2020-06-27,23,18,0.0,13.7,5,44,10:26 AM,11:57 PM,03:12 AM,08:25 PM,17,20,21,20,19,33,82,1.5,1011,23,10,133,11,Gdynia
2020-06-28,22,18,0.0,13.7,5,52,11:51 AM,No moonset,03:13 AM,08:25 PM,16,20,21,20,17,27,79,0.3,1010,22,10,299,9,Gdynia
2020-06-29,18,16,0.0,12.2,4,59,01:16 PM,12:12 AM,03:14 AM,08:25 PM,15,17,17,17,15,69,87,7.5,1010,18,10,245,10,Gdynia
2020-06-30,19,15,0.0,13.0,4,67,02:42 PM,12:28 AM,03:14 AM,08:24 PM,12,16,17,16,31,36,73,0.4,1007,19,10,243,21,Gdynia
2020-07-01,21,15,0.0,12.2,4,72,04:09 PM,12:47 AM,03:15 AM,08:24 PM,13,18,18,18,33,63,75,0.8,1005,21,10,241,23,Gdynia
2020-07-02,21,16,0.0,14.5,4,79,05:35 PM,01:09 AM,03:16 AM,08:23 PM,14,19,19,19,26,38,74,0.1,1007,21,10,254,18,Gdynia
2020-07-03,18,15,0.0,11.4,4,86,06:55 PM,01:38 AM,03:17 AM,08:23 PM,13,16,16,16,13,57,79,2.4,1011,18,10,295,9,Gdynia
2020-07-04,20,14,0.0,11.4,4,94,08:04 PM,02:17 AM,03:18 AM,08:22 PM,13,17,18,17,28,66,76,0.0,1013,20,10,234,18,Gdynia
2020-07-05,21,17,0.0,11.4,4,100,08:59 PM,03:09 AM,03:19 AM,08:22 PM,15,19,19,19,34,79,77,0.1,1009,21,10,233,22,Gdynia
2020-07-06,19,15,0.0,11.4,4,100,09:39 PM,04:13 AM,03:20 AM,08:21 PM,12,17,17,17,31,62,74,1.3,1006,19,10,252,21,Gdynia
2020-07-07,16,14,0.0,11.4,4,85,10:08 PM,05:25 AM,03:21 AM,08:20 PM,9,13,15,13,40,55,67,0.2,1012,16,10,270,28,Gdynia
2020-07-08,17,13,0.0,12.2,4,77,10:29 PM,06:40 AM,03:22 AM,08:19 PM,9,13,15,13,34,59,69,1.4,1011,17,10,260,24,Gdynia
2020-07-09,18,12,0.0,12.2,4,70,10:46 PM,07:55 AM,03:23 AM,08:18 PM,10,15,15,15,21,39,70,0.7,1015,18,10,266,15,Gdynia
2020-07-10,20,14,0.0,10.6,4,63,11:00 PM,09:08 AM,03:24 AM,08:18 PM,13,15,16,15,31,66,83,4.7,1009,20,10,175,20,Gdynia
2020-07-11,17,12,0.0,13.7,4,55,11:13 PM,10:19 AM,03:26 AM,08:17 PM,9,14,15,14,34,34,70,0.0,1016,17,10,275,24,Gdynia
2020-07-12,18,12,0.0,13.7,4,48,11:25 PM,11:30 AM,03:27 AM,08:15 PM,9,14,15,14,29,31,69,0.4,1021,18,10,272,21,Gdynia
2020-07-13,17,13,0.0,12.1,4,41,11:38 PM,12:39 PM,03:28 AM,08:14 PM,11,14,15,14,29,52,78,1.2,1020,17,10,284,20,Gdynia
2020-07-14,19,13,0.0,14.5,5,34,11:53 PM,01:50 PM,03:29 AM,08:13 PM,11,15,16,15,19,21,75,0.0,1017,19,10,186,13,Gdynia
2020-07-15,21,15,0.0,13.7,4,26,No moonrise,03:02 PM,03:31 AM,08:12 PM,14,18,18,18,26,36,76,3.2,1012,21,10,164,16,Gdynia
2020-07-16,16,15,0.0,10.5,4,19,12:11 AM,04:15 PM,03:32 AM,08:11 PM,14,15,16,15,18,77,88,9.1,1009,16,9,232,11,Gdynia
2020-07-17,19,14,0.0,13.7,4,12,12:34 AM,05:28 PM,03:34 AM,08:10 PM,14,17,17,17,19,47,85,0.6,1014,19,9,182,13,Gdynia
2020-07-18,20,16,0.0,14.5,5,5,01:06 AM,06:36 PM,03:35 AM,08:08 PM,15,19,19,19,16,2,79,0.0,1018,20,10,50,10,Gdynia
2020-07-19,22,17,0.0,14.5,6,0,01:49 AM,07:35 PM,03:37 AM,08:07 PM,16,20,21,20,19,6,78,0.0,1017,22,10,124,11,Gdynia
2020-07-20,22,16,0.0,12.1,4,0,02:46 AM,08:22 PM,03:38 AM,08:06 PM,16,19,20,19,25,48,81,3.9,1012,22,10,213,15,Gdynia
2020-07-21,19,15,0.0,13.7,4,2,03:58 AM,08:58 PM,03:40 AM,08:04 PM,10,16,17,16,36,24,65,0.1,1017,19,10,279,25,Gdynia
2020-07-22,18,14,0.0,14.5,4,10,05:19 AM,09:25 PM,03:41 AM,08:03 PM,9,15,16,15,39,17,65,0.1,1016,18,10,279,29,Gdynia
2020-07-23,18,13,0.0,13.7,4,17,06:45 AM,09:46 PM,03:43 AM,08:01 PM,9,15,16,15,31,35,66,0.2,1014,18,10,282,22,Gdynia
2020-07-24,20,12,0.0,12.0,4,24,08:12 AM,10:04 PM,03:44 AM,08:00 PM,10,16,16,16,25,53,69,0.2,1010,20,9,229,17,Gdynia
2020-07-25,20,13,0.0,14.5,5,32,09:38 AM,10:19 PM,03:46 AM,07:58 PM,13,17,17,17,17,27,77,0.0,1011,20,10,183,12,Gdynia
2020-07-26,23,15,0.0,12.7,5,39,11:04 AM,10:35 PM,03:48 AM,07:56 PM,15,18,20,18,25,34,81,0.8,1012,23,9,184,15,Gdynia
2020-07-27,20,16,0.0,13.6,4,46,12:29 PM,10:53 PM,03:49 AM,07:55 PM,15,18,18,18,10,40,86,1.2,1016,20,10,150,7,Gdynia
2020-07-28,24,16,0.0,13.6,5,53,01:55 PM,11:13 PM,03:51 AM,07:53 PM,15,20,20,20,30,39,77,1.9,1011,24,10,206,18,Gdynia
2020-07-29,19,15,0.0,12.7,4,61,03:20 PM,11:39 PM,03:53 AM,07:51 PM,11,17,17,17,28,47,70,0.8,1012,19,10,261,19,Gdynia
2020-07-30,17,14,0.0,10.9,4,68,04:40 PM,No moonset,03:54 AM,07:49 PM,11,15,16,15,45,57,75,0.3,1014,17,10,258,31,Gdynia
2020-07-31,18,15,0.0,10.9,4,72,05:53 PM,12:13 AM,03:56 AM,07:48 PM,13,16,16,16,36,57,79,0.1,1014,18,10,295,27,Gdynia
2020-08-01,19,15,0.0,14.5,5,82,06:51 PM,12:59 AM,03:58 AM,07:46 PM,13,17,17,17,19,11,79,0.0,1017,19,10,168,14,Gdynia
2020-08-02,23,14,0.0,14.5,5,90,07:36 PM,01:58 AM,03:59 AM,07:44 PM,12,18,19,18,20,22,69,0.0,1013,23,10,179,12,Gdynia
2020-08-03,17,16,0.0,10.6,4,97,08:08 PM,03:07 AM,04:01 AM,07:42 PM,15,17,17,17,13,72,87,11.4,1008,17,8,227,8,Gdynia
2020-08-04,18,15,0.0,12.5,4,100,08:32 PM,04:21 AM,04:03 AM,07:40 PM,13,17,17,17,24,58,78,0.6,1010,18,8,332,17,Gdynia
2020-08-05,20,14,0.0,14.5,5,88,08:51 PM,05:37 AM,04:04 AM,07:38 PM,11,17,17,17,18,10,69,0.0,1019,20,10,189,11,Gdynia
2020-08-06,22,16,0.0,14.5,6,81,09:06 PM,06:51 AM,04:06 AM,07:36 PM,12,19,20,19,22,6,63,0.0,1024,22,10,156,13,Gdynia
2020-08-07,22,17,0.0,14.5,6,74,09:19 PM,08:03 AM,04:08 AM,07:34 PM,15,20,21,20,21,18,74,0.0,1026,22,10,105,13,Gdynia
2020-08-08,24,20,0.0,13.5,5,67,09:32 PM,09:14 AM,04:10 AM,07:32 PM,18,23,23,22,20,42,79,0.5,1023,24,10,128,11,Gdynia
2020-08-09,24,19,0.0,13.5,5,59,09:44 PM,10:24 AM,04:12 AM,07:30 PM,18,23,23,22,13,27,79,1.5,1020,24,10,115,7,Gdynia
2020-08-10,23,19,0.0,14.5,6,52,09:58 PM,11:34 AM,04:13 AM,07:28 PM,17,21,21,21,15,6,82,0.0,1019,23,10,54,10,Gdynia
2020-08-11,20,18,0.0,14.5,5,45,10:14 PM,12:45 PM,04:15 AM,07:26 PM,14,19,19,19,26,11,77,0.0,1022,20,10,35,18,Gdynia
2020-08-12,20,17,0.0,14.5,5,38,10:34 PM,01:57 PM,04:17 AM,07:23 PM,14,19,19,19,17,8,75,0.0,1023,20,10,96,12,Gdynia
2020-08-13,21,16,0.0,14.5,5,30,11:02 PM,03:09 PM,04:19 AM,07:21 PM,14,19,19,19,18,11,73,0.0,1019,21,10,113,11,Gdynia
2020-08-14,21,16,0.0,14.5,5,23,11:39 PM,04:19 PM,04:21 AM,07:19 PM,14,19,19,19,15,5,72,0.0,1017,21,10,108,9,Gdynia
2020-08-15,23,18,0.0,14.5,6,16,No moonrise,05:22 PM,04:22 AM,07:17 PM,14,20,21,20,18,10,69,0.0,1016,23,10,130,11,Gdynia
2020-08-16,24,19,0.0,14.5,6,8,12:29 AM,06:14 PM,04:24 AM,07:15 PM,14,22,22,21,18,3,64,0.0,1017,24,10,153,10,Gdynia
2020-08-17,23,19,0.0,14.5,6,1,01:35 AM,06:55 PM,04:26 AM,07:12 PM,14,21,22,21,20,21,67,0.0,1014,23,10,124,12,Gdynia
2020-08-18,22,19,0.0,14.5,5,0,02:53 AM,07:26 PM,04:28 AM,07:10 PM,16,20,21,20,19,32,77,0.7,1008,22,10,86,12,Gdynia
2020-08-19,21,18,0.0,14.5,5,0,04:19 AM,07:49 PM,04:30 AM,07:08 PM,15,19,19,19,15,28,75,0.0,1008,21,10,72,10,Gdynia
2020-08-20,23,17,0.0,14.5,6,6,05:48 AM,08:08 PM,04:31 AM,07:05 PM,15,20,21,20,17,15,73,0.0,1011,23,10,205,11,Gdynia
2020-08-21,26,18,0.0,13.4,5,13,07:18 AM,08:25 PM,04:33 AM,07:03 PM,15,23,23,22,18,40,64,0.1,1014,26,10,146,11,Gdynia
2020-08-22,25,21,0.0,13.4,5,20,08:46 AM,08:41 PM,04:35 AM,07:01 PM,17,25,25,23,31,52,69,0.8,1013,25,10,224,18,Gdynia
2020-08-23,22,18,0.0,12.3,5,28,10:14 AM,08:58 PM,04:37 AM,06:58 PM,14,20,21,20,28,47,69,0.4,1011,22,10,250,18,Gdynia
2020-08-24,19,16,0.0,10.0,4,35,11:43 AM,09:18 PM,04:39 AM,06:56 PM,13,17,17,17,28,52,75,0.9,1010,19,10,257,20,Gdynia
2020-08-25,18,16,0.0,10.0,4,42,01:09 PM,09:42 PM,04:41 AM,06:53 PM,13,17,17,17,16,70,76,7.7,1011,18,10,274,11,Gdynia
2020-08-26,21,14,0.0,8.8,4,50,02:31 PM,10:13 PM,04:43 AM,06:51 PM,13,17,17,17,33,77,76,5.8,1002,21,9,211,23,Gdynia
2020-08-27,19,15,0.0,11.1,4,57,03:46 PM,10:55 PM,04:44 AM,06:49 PM,13,16,17,16,32,67,82,0.1,1002,19,10,281,23,Gdynia
2020-08-28,19,15,0.0,9.9,4,64,04:48 PM,11:49 PM,04:46 AM,06:46 PM,12,17,17,17,18,69,75,2.3,1008,19,10,230,11,Gdynia
2020-08-29,21,16,0.0,11.0,4,71,05:36 PM,No moonset,04:48 AM,06:44 PM,14,18,19,18,30,59,75,6.9,1004,21,9,209,19,Gdynia
2020-08-30,18,16,0.0,13.3,5,79,06:11 PM,12:54 AM,04:50 AM,06:41 PM,12,17,17,17,16,60,73,0.3,1009,18,9,166,11,Gdynia
2020-08-31,17,15,0.0,9.8,4,82,06:37 PM,02:06 AM,04:52 AM,06:39 PM,13,16,16,16,13,66,83,24.9,1011,17,8,131,9,Gdynia
2020-09-01,17,14,0.0,13.8,5,97,06:57 PM,03:22 AM,04:54 AM,06:36 PM,11,16,16,16,32,44,71,0.2,1018,17,10,45,22,Gdynia
2020-09-02,16,9,0.0,8.6,4,100,07:12 PM,04:36 AM,04:55 AM,06:34 PM,14,14,15,14,23,91,88,13.5,1013,16,7,79,16,Gdynia
2020-09-03,16,12,0.0,8.6,4,88,07:26 PM,05:49 AM,04:57 AM,06:31 PM,13,14,15,14,38,82,86,4.5,1013,16,10,230,26,Gdynia
2020-09-04,19,15,0.0,9.8,4,81,07:38 PM,07:00 AM,04:59 AM,06:29 PM,12,16,17,16,28,69,75,0.4,1017,19,9,238,19,Gdynia
2020-09-05,16,14,0.0,10.8,4,73,07:50 PM,08:11 AM,05:01 AM,06:26 PM,13,15,15,15,28,55,83,21.3,1013,16,8,237,18,Gdynia
2020-09-06,18,13,0.0,13.2,4,66,08:03 PM,09:21 AM,05:03 AM,06:24 PM,10,14,15,14,26,34,73,0.1,1014,18,10,253,18,Gdynia
2020-09-07,17,13,0.0,13.2,4,58,08:18 PM,10:31 AM,05:05 AM,06:21 PM,9,13,15,13,30,28,72,1.4,1018,17,10,265,20,Gdynia
2020-09-08,17,11,0.0,9.5,4,50,08:36 PM,11:43 AM,05:06 AM,06:19 PM,11,13,15,13,43,51,75,0.0,1019,17,10,253,28,Gdynia
2020-09-09,19,13,0.0,9.4,4,43,09:00 PM,12:54 PM,05:08 AM,06:16 PM,13,16,17,16,33,61,79,0.2,1017,19,10,254,22,Gdynia
2020-09-10,16,13,0.0,13.0,4,35,09:32 PM,02:04 PM,05:10 AM,06:14 PM,9,14,15,14,39,52,69,3.5,1014,16,10,283,28,Gdynia
2020-09-11,16,12,0.0,11.9,3,28,10:14 PM,03:09 PM,05:12 AM,06:11 PM,8,13,14,13,21,42,68,0.0,1018,16,10,245,15,Gdynia
2020-09-12,21,13,0.0,13.0,5,20,11:12 PM,04:05 PM,05:14 AM,06:09 PM,10,16,17,16,30,15,67,0.0,1017,21,10,207,18,Gdynia
2020-09-13,19,15,0.0,12.9,4,13,No moonrise,04:50 PM,05:16 AM,06:06 PM,11,16,17,16,34,36,72,0.0,1020,19,10,261,22,Gdynia
2020-09-14,19,15,0.0,12.9,5,5,12:24 AM,05:24 PM,05:18 AM,06:04 PM,15,17,17,17,20,28,84,0.0,1026,19,10,217,14,Gdynia
2020-09-15,25,17,0.0,11.9,5,0,01:47 AM,05:51 PM,05:19 AM,06:01 PM,15,22,22,21,18,42,70,0.0,1024,25,10,207,9,Gdynia
2020-09-16,24,17,0.0,11.6,6,0,03:15 AM,06:11 PM,05:21 AM,05:59 PM,15,20,21,20,28,14,70,0.0,1016,24,10,245,16,Gdynia
2020-09-17,14,12,0.0,11.6,3,0,04:46 AM,06:29 PM,05:23 AM,05:56 PM,7,11,13,11,37,40,68,0.2,1024,14,10,299,29,Gdynia
2020-09-18,17,11,0.0,11.6,4,2,06:17 AM,06:45 PM,05:25 AM,05:54 PM,7,12,13,12,26,4,63,0.0,1027,17,10,303,17,Gdynia
2020-09-19,17,11,0.0,10.2,3,10,07:49 AM,07:02 PM,05:27 AM,05:51 PM,9,13,14,13,17,42,75,0.0,1024,17,10,171,11,Gdynia
2020-09-20,18,13,0.0,11.6,5,17,09:20 AM,07:21 PM,05:29 AM,05:49 PM,11,15,15,15,14,13,75,0.0,1022,18,10,157,9,Gdynia
2020-09-21,20,14,0.0,10.2,4,25,10:51 AM,07:43 PM,05:30 AM,05:46 PM,8,16,16,16,16,21,57,0.0,1019,20,10,204,9,Gdynia
2020-09-22,22,14,0.0,11.6,5,32,12:18 PM,08:12 PM,05:32 AM,05:44 PM,11,18,19,18,24,4,62,0.0,1013,22,10,191,13,Gdynia
2020-09-23,23,17,0.0,11.6,6,40,01:39 PM,08:51 PM,05:34 AM,05:41 PM,12,19,20,19,27,10,65,0.0,1007,23,10,192,15,Gdynia
2020-09-24,22,17,0.0,11.6,5,47,02:45 PM,09:42 PM,05:36 AM,05:39 PM,13,19,20,19,24,28,69,0.3,1005,22,10,195,13,Gdynia
2020-09-25,21,16,0.0,8.8,4,55,03:38 PM,10:44 PM,05:38 AM,05:36 PM,14,18,18,18,26,63,79,2.3,1000,21,10,139,16,Gdynia
2020-09-26,19,16,0.0,7.4,4,62,04:16 PM,11:55 PM,05:40 AM,05:34 PM,15,18,18,18,25,84,86,3.2,996,19,8,103,15,Gdynia
2020-09-27,18,14,0.0,6.0,4,70,04:43 PM,No moonset,05:41 AM,05:31 PM,14,17,17,17,43,88,79,1.1,1000,18,9,92,28,Gdynia
2020-09-28,16,13,0.0,5.9,3,78,05:04 PM,01:09 AM,05:43 AM,05:29 PM,10,13,14,13,24,76,77,0.3,1010,16,9,183,16,Gdynia
2020-09-29,15,11,0.0,11.6,4,85,05:20 PM,02:24 AM,05:45 AM,05:26 PM,10,13,14,13,20,21,75,0.0,1016,15,10,63,13,Gdynia
2020-09-30,16,11,0.0,11.6,5,93,05:34 PM,03:37 AM,05:47 AM,05:24 PM,11,14,15,14,22,30,78,0.0,1015,16,10,60,15,Gdynia
2020-10-01,16,13,0.0,10.2,4,97,05:46 PM,04:49 AM,05:49 AM,05:21 PM,11,14,15,14,27,43,78,0.0,1009,16,10,79,19,Gdynia
2020-10-02,16,14,0.0,7.3,3,100,05:58 PM,05:59 AM,05:51 AM,05:19 PM,11,13,15,13,36,72,80,0.7,1008,16,10,118,25,Gdynia
2020-10-03,18,14,0.0,7.3,4,89,06:10 PM,07:10 AM,05:52 AM,05:16 PM,13,15,16,15,44,74,80,0.4,1004,18,10,118,29,Gdynia
2020-10-04,21,14,0.0,11.6,4,82,06:24 PM,08:20 AM,05:54 AM,05:14 PM,13,17,18,17,40,37,75,1.6,1001,21,10,181,25,Gdynia
2020-10-05,18,12,0.0,10.1,4,74,06:40 PM,09:32 AM,05:56 AM,05:11 PM,12,14,15,14,23,44,81,0.7,1006,18,9,147,15,Gdynia
2020-10-06,15,12,0.0,10.1,3,67,07:01 PM,10:43 AM,05:58 AM,05:09 PM,10,12,14,12,36,56,77,0.8,1004,15,10,204,25,Gdynia
2020-10-07,16,12,0.0,5.5,3,60,07:29 PM,11:54 AM,06:00 AM,05:06 PM,10,12,14,12,29,57,76,0.1,1007,16,10,200,20,Gdynia
2020-10-08,14,11,0.0,4.1,3,53,08:06 PM,01:00 PM,06:02 AM,05:04 PM,8,10,12,10,27,56,78,0.0,1014,14,10,230,18,Gdynia
2020-10-09,15,11,0.0,7.2,3,45,08:57 PM,01:58 PM,06:04 AM,05:01 PM,9,12,13,12,31,55,73,0.5,1015,15,9,247,22,Gdynia
2020-10-10,13,11,0.0,4.0,3,38,10:01 PM,02:46 PM,06:05 AM,04:59 PM,9,10,12,10,24,73,81,1.0,1015,13,10,219,16,Gdynia
2020-10-11,13,8,0.0,8.7,3,31,11:17 PM,03:24 PM,06:07 AM,04:56 PM,4,8,10,8,22,29,66,0.0,1016,13,10,232,15,Gdynia
2020-10-12,11,8,0.0,3.9,3,23,No moonrise,03:52 PM,06:09 AM,04:54 PM,4,9,10,9,11,85,68,0.3,1016,11,10,207,7,Gdynia
2020-10-13,11,6,0.0,3.9,3,16,12:41 AM,04:14 PM,06:11 AM,04:52 PM,6,8,10,8,37,72,76,4.7,1014,11,10,130,27,Gdynia
2020-10-14,12,4,0.0,3.9,3,9,02:10 AM,04:32 PM,06:13 AM,04:49 PM,9,7,11,7,55,97,85,19.7,1006,12,8,58,42,Gdynia
2020-10-15,11,10,0.0,3.9,3,2,03:41 AM,04:48 PM,06:15 AM,04:47 PM,9,9,11,9,33,98,87,6.5,1011,11,7,39,24,Gdynia
2020-10-16,11,8,0.0,3.9,3,0,05:12 AM,05:04 PM,06:17 AM,04:44 PM,6,8,10,8,29,90,75,1.2,1016,11,10,44,21,Gdynia
2020-10-17,8,5,0.0,7.1,2,0,06:45 AM,05:22 PM,06:19 AM,04:42 PM,3,7,8,7,10,78,72,1.3,1017,8,9,102,7,Gdynia
2020-10-18,10,7,0.0,7.1,2,5,08:19 AM,05:42 PM,06:21 AM,04:40 PM,3,5,8,5,38,52,71,0.6,1009,10,9,274,27,Gdynia
2020-10-19,10,6,0.0,3.8,2,13,09:53 AM,06:08 PM,06:23 AM,04:37 PM,3,5,8,5,28,66,72,0.4,1017,10,9,264,19,Gdynia
2020-10-20,11,6,0.0,3.8,2,20,11:20 AM,06:44 PM,06:25 AM,04:35 PM,5,6,9,6,30,72,73,0.0,1020,11,10,210,21,Gdynia
2020-10-21,13,9,0.0,3.8,3,27,12:36 PM,07:32 PM,06:27 AM,04:33 PM,8,9,11,9,26,88,83,2.3,1012,13,8,213,18,Gdynia
2020-10-22,16,11,0.0,8.7,5,35,01:36 PM,08:32 PM,06:29 AM,04:31 PM,10,13,15,13,43,45,75,0.1,1010,16,10,234,25,Gdynia
2020-10-23,14,11,0.0,8.7,3,42,02:19 PM,09:43 PM,06:31 AM,04:28 PM,10,12,13,12,30,39,80,0.2,1009,14,10,256,19,Gdynia
2020-10-24,12,10,0.0,7.0,3,49,02:50 PM,10:57 PM,06:32 AM,04:26 PM,7,8,11,8,38,43,78,0.5,1009,12,9,257,26,Gdynia
2020-10-25,15,10,0.0,7.0,3,56,03:12 PM,No moonset,06:34 AM,04:24 PM,9,11,13,11,32,30,80,0.0,1012,15,10,200,20,Gdynia
2020-10-26,13,9,0.0,8.7,4,64,03:30 PM,12:12 AM,06:36 AM,04:22 PM,10,9,12,9,33,39,87,0.1,1007,13,10,169,21,Gdynia
2020-10-27,13,11,0.0,7.0,3,71,03:43 PM,01:26 AM,06:38 AM,04:20 PM,8,10,12,10,25,57,80,0.0,1008,13,10,214,16,Gdynia
2020-10-28,11,9,0.0,7.0,3,78,03:55 PM,02:38 AM,06:40 AM,04:17 PM,6,7,10,7,35,38,74,0.1,1011,11,10,207,23,Gdynia
2020-10-29,11,9,0.0,5.3,2,85,04:07 PM,03:49 AM,06:42 AM,04:15 PM,7,7,10,7,30,70,81,2.2,1011,11,10,235,20,Gdynia
2020-10-30,10,7,0.0,5.3,2,93,04:18 PM,04:59 AM,06:44 AM,04:13 PM,6,7,9,7,23,62,82,6.6,1014,10,8,252,16,Gdynia
2020-10-31,11,8,0.0,7.0,2,97,04:31 PM,06:09 AM,06:47 AM,04:11 PM,6,8,9,8,16,20,80,0.0,1022,11,10,223,10,Gdynia
2020-11-01,11,6,0.0,7.0,2,89,04:46 PM,07:21 AM,06:49 AM,04:09 PM,6,5,9,5,40,42,79,1.8,1018,11,10,176,26,Gdynia
2020-11-02,15,10,0.0,5.3,3,81,05:05 PM,08:33 AM,06:51 AM,04:07 PM,12,11,13,11,34,85,90,0.6,1010,15,8,209,20,Gdynia
2020-11-03,13,8,0.0,8.7,3,74,05:30 PM,09:45 AM,06:53 AM,04:05 PM,8,10,12,10,31,37,76,0.0,1018,13,10,256,19,Gdynia
2020-11-04,10,8,0.0,8.7,2,66,06:04 PM,10:53 AM,06:55 AM,04:03 PM,4,6,9,6,31,38,74,0.0,1024,10,10,237,21,Gdynia
2020-11-05,10,5,0.0,3.5,2,58,06:49 PM,11:55 AM,06:57 AM,04:01 PM,5,6,9,6,42,62,76,0.0,1029,10,10,269,28,Gdynia
2020-11-06,13,10,0.0,3.5,3,51,07:48 PM,12:45 PM,06:59 AM,04:00 PM,10,10,12,10,37,74,85,0.0,1028,13,10,280,24,Gdynia
2020-11-07,11,10,0.0,5.0,3,43,08:58 PM,01:25 PM,07:01 AM,03:58 PM,9,9,11,9,20,46,87,0.0,1028,11,10,238,13,Gdynia
2020-11-08,10,1,0.0,6.9,2,36,10:17 PM,01:55 PM,07:03 AM,03:56 PM,7,6,8,6,15,38,83,0.0,1025,10,10,244,10,Gdynia
2020-11-09,9,7,0.0,8.5,3,28,11:41 PM,02:18 PM,07:05 AM,03:54 PM,5,7,8,7,11,6,82,0.0,1029,9,10,189,7,Gdynia
2020-11-10,8,6,0.0,8.5,3,21,No moonrise,02:37 PM,07:07 AM,03:52 PM,4,5,7,5,18,8,85,0.0,1032,8,10,149,11,Gdynia
2020-11-11,7,5,0.0,8.4,3,13,01:08 AM,02:53 PM,07:09 AM,03:51 PM,3,3,6,3,23,35,84,0.0,1029,7,10,156,15,Gdynia
2020-11-12,7,1,0.0,6.8,2,6,02:36 AM,03:08 PM,07:11 AM,03:49 PM,4,2,5,2,20,68,86,0.0,1023,7,10,183,13,Gdynia
2020-11-13,8,1,0.0,3.1,2,0,04:07 AM,03:24 PM,07:13 AM,03:47 PM,4,4,6,4,17,79,83,0.3,1020,8,9,213,12,Gdynia
2020-11-14,9,3,0.0,3.1,2,0,05:40 AM,03:42 PM,07:15 AM,03:46 PM,6,5,7,5,21,62,89,1.2,1019,9,9,209,13,Gdynia
2020-11-15,11,6,0.0,6.8,3,0,07:15 AM,04:05 PM,07:17 AM,03:44 PM,8,7,10,7,28,70,88,0.0,1017,11,10,192,17,Gdynia
2020-11-16,9,8,0.0,6.8,2,2,08:48 AM,04:35 PM,07:18 AM,03:43 PM,6,6,9,6,36,46,80,0.0,1013,9,10,198,23,Gdynia
2020-11-17,10,6,0.0,3.1,2,9,10:13 AM,05:18 PM,07:20 AM,03:41 PM,6,6,9,6,27,75,83,0.3,1021,10,9,238,18,Gdynia
2020-11-18,11,9,0.0,4.9,3,17,11:24 AM,06:14 PM,07:22 AM,03:40 PM,9,8,11,8,34,73,86,2.3,1022,11,10,231,21,Gdynia
2020-11-19,10,5,0.0,4.9,2,24,12:16 PM,07:24 PM,07:24 AM,03:38 PM,4,5,9,5,51,55,74,0.5,1010,10,9,235,34,Gdynia
2020-11-20,6,4,0.0,4.9,2,32,12:53 PM,08:39 PM,07:26 AM,03:37 PM,-2,0,5,0,38,61,60,1.7,1021,6,10,283,27,Gdynia
2020-11-21,5,0,0.0,4.9,1,39,01:19 PM,09:57 PM,07:28 AM,03:36 PM,0,0,4,0,36,63,74,0.4,1027,5,9,242,25,Gdynia
